,level_0,index,series_name,network,season,title,imdb,engagement,date_aired,década,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
552,551,552,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Half-Beard's Booty,3.3,120.07,3/18/2018,2011-2020,11,Serie,Half-Beard's Ghost,Male,Ghost,Pirate,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Cave,United States,3,FALSE,TRUE,"Dr.Cutler,Oft-Injured Willy,Karen","Male,Male,Female",3,Treasure,,,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
553,552,553,Supernatural,The CW,Crossover,Scoobynatural,3.5,133.4,3/29/2018,2011-2020,42,CrossOver,"Phantasm,Ghost Kid","Male,Male","Undead,Undead","Phantasm,Ghost","Human,Human",TRUE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,6,FALSE,TRUE,Jay,Male,1,Competition,those meddling kids,,TRUE,0,1,1,0,2,2,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
554,553,554,Warner Home Video,Warner Home Video,Movie,Daphne & Velma,5.2,187.45,5/22/2018,2011-2020,75,Movie,,,,,,,0,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,FALSE,FALSE,FALSE,,Urban,California,11,FALSE,TRUE,"Carol,Tobias Bloom","Female,Male",2,Theft,you meddling kids,,FALSE,0,NA,NA,NA,0,3,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,,Sarah Jeffery,Sarah Gilman,,
555,554,555,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Gourmet Ghost,4.2,152.74,9/11/2018,2011-2020,77,Movie,Red Ghost,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Rural,Rhode Island,11,FALSE,TRUE,Henry Metcalf,Male,1,Competition,,,TRUE,0,0,0,0,2,0,1,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
556,555,556,OK K.O.!,Cartoon Network,Crossover,Monster Party,4.5,158.89,10/1/2018,2011-2020,11,CrossOver,Living Tree,Male,Plant,Tree,Tree,TRUE,1,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,,Rural,United States,0,,,,,0,,,,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
557,556,557,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Curse of the 13th Ghost,6,200.36,2/5/2019,2011-2020,82,Movie,Asmodeus,Male,Mythical,Demon,Demon,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Mountain,Tibet,4,FALSE,TRUE,Mortifer Quinch,Male,1,Treasure,you meddling kids,,FALSE,4,0,0,0,0,2,1,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
558,557,558,Scooby-Doo and Guess Who?,Boomerang,1,Revenge of the Swamp Monster,5.3,190.48,6/27/2019,2011-2020,22,Serie,Swamp Monster,Male,Animal,Humanoid,Swamp-Monster,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Swamp,Florida,5,FALSE,TRUE,Caddy,Male,1,Competition,meddling basketball leggendand assist king and bowling aficionado Christ Paul,"caddy legend, Shaggy Rodgers",FALSE,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
559,558,559,Scooby-Doo and Guess Who?,Boomerang,1,A Mystery Solving Gang Divided,6.6,213.72,7/2/2019,2011-2020,22,Serie,Civil War Zombie Ghosts,Male,Ghost,Soldier,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,Pennsylvania,2,FALSE,TRUE,Jebb,Male,1,Treasure,"you meddling kids, uh, all 10 of you",,FALSE,0,0,0,0,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
560,559,560,Scooby-Doo and Guess Who?,Boomerang,1,Peebles' Pet Show of Terrible Terrors!,5.7,180.64,7/11/2019,2011-2020,22,Serie,Fish Monster,Male,Animal,Humanoid,Fish,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,Urban,United States,1,TRUE,TRUE,Mr. Peebles,Male,1,Competition,you meddling kids,"Wanda Sykes, and Magilla Gorilla",FALSE,1 box,0,1,0,0,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
561,560,561,Scooby-Doo and Guess Who?,Boomerang,1,"Elementary, My Dear Shaggy!",8.3,248.14,7/18/2019,2011-2020,22,Serie,Screaming Skulls of London,Male,Ghost,Skulls,Skull,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,England,3,FALSE,TRUE,"Security Gaurd,Beefeater","Male,Male",2,Theft,you meddling dustbin lids,,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
562,561,562,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Return to Zombie Island,4.3,160.01,7/21/2019,2011-2020,80,Movie,"Zombies,Werecat Simone Lenoir,Werecat Lena Dupree,Werecat Jacques,Werecat","Male,Female,Female,Male,Male","Undead,Animal,Animal,Animal,Animal","Zombie,Werecat,Werecat,Werecat,Werecat","Human,Werecat,Werecat,Werecat,Werecat",FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,Louisiana,12,FALSE,TRUE,"Jack,Linda,Mona,Alan Smithee,Ferry Captain,Male Greeter,Female Greeter","Male,Female,Female,Male,Male,Male,Female",7,Treasure,you-you meddling whipper-snappers,,TRUE,2,0,1,1,1,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
563,562,563,Scooby-Doo and Guess Who?,Boomerang,1,Ollie Ollie In-Come Free!,5.9,204.88,7/25/2019,2011-2020,23,Serie,Cat Mummy,Male,Undead,Mummy,Cat,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,England,3,FALSE,TRUE,Antique Dealer,Male,1,Theft,you meddling kids,comedy legend Ricky Gervais,TRUE,0,0,1,1,0,0,1,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
564,563,564,Scooby-Doo and Guess Who?,Boomerang,1,The Scooby of a Thousand Faces!,5.3,177.4,8/1/2019,2011-2020,22,Serie,Minotaur,Male,Mythical,Minotaur,Minotaur,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,Greece,2,FALSE,TRUE,Curator,Male,1,Treasure,you meddling kids,Wonder Woman,FALSE,0,0,1,0,0,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
565,564,565,Scooby-Doo and Guess Who?,Boomerang,1,The Cursed Cabinet of Professor Madds Markson,5.2,203.91,8/8/2019,2011-2020,22,Serie,"Ghost of Madds Markson,Madds Markson Monster","Male,Male","Undead,Animal","Ghost,Mutant","Human,Bunny",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,Nevada,3,TRUE,FALSE,Teller,Male,1,Entertainment,you meddling kids,Penn being so hard to fool,FALSE,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
566,565,566,Scooby-Doo and Guess Who?,Boomerang,1,When Urkel-Bots Go Bad!,5.4,180.85,8/15/2019,2011-2020,22,Serie,Technomancer,Male,Magician,Technomancer,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,Illinois,4,FALSE,TRUE,Janitor,Female,1,Natural Resource,you meddling kids,super-nerd Steven Quincy Urkel,FALSE,several,0,0,0,1,0,2,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
567,566,567,Scooby-Doo and Guess Who?,Boomerang,1,The Fastest Food Fiend!,5.7,201.31,8/22/2019,2011-2020,23,Serie,Spectral Speedster,Male,Ghost,Humanoid,Monster,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Rural,United States,3,FALSE,TRUE,Bill Tally,Male,1,Competition,you meddling kids,comedy legend Jim Gaffigan,TRUE,0,0,1,1,1,1,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
568,567,568,Scooby-Doo and Guess Who?,Boomerang,1,Attack of the Weird Al-Osaurus!,4.3,159.5,8/29/2019,2011-2020,23,Serie,"Dinosaur,Dinosaur","Male,Male","Animal,Animal","Allosaurus,Ceratosarus","Dinosaur,Dinosaur",FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,4,FALSE,TRUE,"Pete,Pete","Male,Male",2,Natural Resource,"you meddling kids, eh",musical styles of Weird Al Yanovic,FALSE,0,0,0,0,2,1,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
569,568,569,Scooby-Doo and Guess Who?,Boomerang,1,"Now You Sia, Now You Don't!",5.9,215.79,9/5/2019,2011-2020,22,Serie,Sia Doppelganger,Female,Disguised,Sia,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,California,5,FALSE,TRUE,Sia's Trainer,Female,1,Theft,"you meddling kids, eh",famous sing songwriter Sia,FALSE,0,0,0,1,3,2,1,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
570,569,570,Scooby-Doo and Guess Who?,Boomerang,1,Quit Clowning!,4.4,147.13,9/12/2019,2011-2020,23,Serie,Pazzo the Ghost Clown,Male,Ghost,Clown,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Urban,Georgia,4,FALSE,TRUE,A.J. Dobbs,Male,1,Competition,you meddling-,,FALSE,0,0,0,0,0,2,1,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
571,570,571,Scooby-Doo and Guess Who?,Boomerang,1,"What a Night, for a Dark Knight",5.8,196.41,9/19/2019,2011-2020,22,Serie,Man-Bat,Male,Animal,Humanoid,Bat,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,3,TRUE,TRUE,Joker,Male,1,Theft,you meddling kids,"and your talking dog, oh and Batman of course",TRUE,3,1,1,1,2,0,1,0,4,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
572,571,572,Teen Titans,Cartoon Network,Crossover,Cartoon Feud,5.4,188.1,10/4/2019,2011-2020,12,CrossOver,Control Freak,Male,Super-Villain,Obese,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,0,,,,,0,Competition,,,TRUE,several,0,0,0,4,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
573,572,573,Warner Bros. Picture,Warner Bros. Picture,Movie,SCOOB!,5.3,180.29,5/15/2020,2011-2020,94,Movie,"Rotten Robots,Dick Dastardly,Muttley,Cerberus","Male,Male,Male,Male","Mechanical,Super-Villain,Animal,Mythical","Robot,Cartoon Villain,Cartoon Villain,Cerberus","Robot,Human,Hound,Hound",FALSE,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Urban,California,5,,,,,0,Treasure,you mismatched medding miscreants,,TRUE,2,0,0,0,2,1,0,0,4,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,Zac Efron,Amanda Seyfried,Gina Rodriuez,Will Forte,Frank Welker
574,573,574,Scooby-Doo and Guess Who?,Boomerang,1,The Nightmare Ghost of Psychic U!,4.1,156.41,7/2/2020,2011-2020,23,Serie,Nightmare Ghost,Male,Ghost,Nightmare,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Snow,Pennsylvania,2,FALSE,TRUE,Cafeteria Lady,Female,1,Inheritance,you meddling kids,Whoopi Goldberg,TRUE,0,0,1,1,1,1,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
575,574,575,Scooby-Doo and Guess Who?,Boomerang,1,"The Sword, the Fox and the Scooby-Doo!",5.1,176.19,7/2/2020,2011-2020,23,Serie,Fox Monster,Male,Animal,Giant,Fox,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,Japan,3,FALSE,TRUE,Coach Roachner,Male,1,Theft,you meddling kids,famous actor alumnus Mark Hamill,TRUE,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
576,575,576,Scooby-Doo and Guess Who?,Boomerang,1,One Minuite Mysteries!,4.2,144.49,7/2/2020,2011-2020,23,Serie,"Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant","Human,Human,Alien,Snow-Monster,Human,Human,Object,Human,Human,Human,Human,Teddy Bear",FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Rural,United States,1,FALSE,TRUE,"Hank,Captain Cutler,Henry Bascomb,Mr. Greenway,C.L. Magnus,Mr.Wickles,Simone,Buck Masters,Bluestone the Great,Mr. Carswell,Trickster","Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male",11,Competition,you meddling kids,"and famour Justice Leaguer and superhero speedster, The Flash",TRUE,2 boxes,0,0,0,1,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
577,576,577,Scooby-Doo and Guess Who?,Boomerang,1,Hollywood Knights!,4.4,140.7,7/2/2020,2011-2020,22,Serie,Ghost of the Doom Bringer,Male,Possessed Object,Suit,Suit,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,California,4,FALSE,TRUE,Jimmy,Male,1,Inheritance,you meddling kids,famous actor George Takei,TRUE,0,0,0,0,3,6,0,0,4,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
578,577,578,Scooby-Doo and Guess Who?,Boomerang,1,The New York Underground!,5.9,202.19,7/2/2020,2011-2020,22,Serie,Gator Man Monster,Male,Animal,Humanoid,Alligator,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Urban,New York,4,FALSE,TRUE,Poetry Slam Promoter,Male,1,Treasure,you meddling kids,"and famous singer/award-winning, multi-platinum, alternate pop maverick, Halsey!",TRUE,0,0,1,0,2,2,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
579,578,579,Scooby-Doo and Guess Who?,Boomerang,1,Fear the Fire Beast!,4.6,169.22,7/2/2020,2011-2020,22,Serie,Fire Monster of Mount Etna,Male,Animal,Humanoid,Fire-Monster,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Urban,Italy,3,FALSE,TRUE,Nana,Female,1,Competition,,,TRUE,0,0,0,1,1,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
580,579,580,Scooby-Doo and Guess Who?,Boomerang,1,Too Many Dummies!,4.2,144.98,7/2/2020,2011-2020,22,Serie,Crazy Carl,Male,Possessed Object,Humanoid,Puppet,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Rural,United States,6,FALSE,TRUE,Baz Bozzington,Male,1,Competition,you meddling kids,,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
581,580,581,Scooby-Doo and Guess Who?,Boomerang,1,Dance Matron of Mayhem,4.6,153.93,7/2/2020,2011-2020,22,Serie,Ghost of Madame Zobrinsky,Female,Ghost,Ghost,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Urban,Pennsylvania,2,TRUE,FALSE,Madame Zobrinsky,Female,1,Competition,the hard work and dedication of Maddie Ziegler,you meddling kids too,FALSE,0,0,0,0,2,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
582,581,582,Scooby-Doo and Guess Who?,Boomerang,1,The Wedding Witch of Wainsly Hall!,4.3,160.11,7/2/2020,2011-2020,22,Serie,Wedding Witch of Wainsly Hall,Female,Magician,Witch,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Swamp,United States,3,FALSE,TRUE,Food Truck Chef Lady,Female,1,Theft,you meddling kids,"famous comedian, Jeff Foxworth",FALSE,0,0,0,0,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
583,582,583,Scooby-Doo and Guess Who?,Boomerang,1,A Run Cycle Through Time!,3.2,140.78,7/2/2020,2011-2020,22,Serie,"Chronobeast,Robo Dooby Doo","Male,Male","Animal,Mechanical","Humanoid,Robot","Chronobeast,Hound",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Desert,United States,0,TRUE,FALSE,Malcolm McDowell,Male,1,Simulation,you meddling kids who like an idiot I invited here,,TRUE,0,0,0,0,2,2,0,1,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
584,583,584,Scooby-Doo and Guess Who?,Boomerang,1,I Put a Hex on You!,5.7,174.16,7/2/2020,2011-2020,22,Serie,Ghost of Ester Moonkiller,Female,Ghost,Ghost,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Ohio,3,FALSE,TRUE,Xander,Female,1,Competition,you meddling kids who like an idiot I invited here,Hex Girls,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
585,584,585,Scooby-Doo and Guess Who?,Boomerang,1,The High School Wolfman's Musical Lament!,4.2,162.67,7/2/2020,2011-2020,23,Serie,Werewolf,Male,Animal,Werewolf,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,TRUE,TRUE,Christian Slater,Male,1,Competition,you meddling kids,,TRUE,5,0,1,0,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
